condition,step,hypothesis,expected_action,excess_cm,base,belief
costdif2/s40_off,23,d(item_7),move_to(?target=item_7),898.4,0.228265,0.0069
costdif2/s40_off,24,ac,move_to(?target=ac_switch_0),974.9,0.231234,0.004
costdif2/s40_off,24,coffee,move_to(?target=coffee_machine_0),313.3,0.231234,0.4006
costdif2/s40_off,24,d(item_3),move_to(?target=item_3),0.0,0.231234,0.4594
costdif2/s40_off,24,d(item_4),move_to(?target=item_4),843.8,0.231234,0.0144
costdif2/s40_off,24,d(item_5),move_to(?target=item_5),688.7,0.231234,0.0609
costdif2/s40_off,24,d(item_6),move_to(?target=item_6),760.2,0.231234,0.0319
costdif2/s40_off,24,d(item_7),move_to(?target=item_7),936.8,0.231234,0.0058
costdif2/s40_off,25,ac,move_to(?target=ac_switch_0),1014.5,0.234068,0.0033
costdif2/s40_off,25,coffee,move_to(?target=coffee_machine_0),333.0,0.234068,0.4056
costdif2/s40_off,25,d(item_3),move_to(?target=item_3),0.0,0.234068,0.4656
costdif2/s40_off,25,d(item_4),move_to(?target=item_4),879.8,0.234068,0.0125
costdif2/s40_off,25,d(item_5),move_to(?target=item_5),719.3,0.234068,0.0562
costdif2/s40_off,25,d(item_6),move_to(?target=item_6),793.4,0.234068,0.0286
costdif2/s40_off,25,d(item_7),move_to(?target=item_7),975.2,0.234068,0.0049
costdif2/s40_off,26,ac,move_to(?target=ac_switch_0),1054.2,0.236777,0.0028
costdif2/s40_off,26,coffee,move_to(?target=coffee_machine_0),353.3,0.236777,0.4101
costdif2/s40_off,26,d(item_3),move_to(?target=item_3),0.0,0.236777,0.4714
costdif2/s40_off,26,d(item_4),move_to(?target=item_4),916.0,0.236777,0.0108
costdif2/s40_off,26,d(item_5),move_to(?target=item_5),750.0,0.236777,0.0516
costdif2/s40_off,26,d(item_6),move_to(?target=item_6),826.7,0.236777,0.0255
costdif2/s40_off,26,d(item_7),move_to(?target=item_7),1013.6,0.236777,0.0041
costdif2/s40_off,27,ac,move_to(?target=ac_switch_0),1093.9,0.239369,0.0023
costdif2/s40_off,27,coffee,move_to(?target=coffee_machine_0),374.4,0.239369,0.4141
costdif2/s40_off,27,d(item_3),move_to(?target=item_3),0.0,0.239369,0.477
costdif2/s40_off,27,d(item_4),move_to(?target=item_4),952.2,0.239369,0.0093
costdif2/s40_off,27,d(item_5),move_to(?target=item_5),781.0,0.239369,0.0473
costdif2/s40_off,27,d(item_6),move_to(?target=item_6),860.2,0.239369,0.0227
costdif2/s40_off,27,d(item_7),move_to(?target=item_7),1052.1,0.239369,0.0035
costdif2/s40_off,28,ac,move_to(?target=ac_switch_0),1133.6,0.241858,0.0019
costdif2/s40_off,28,coffee,move_to(?target=coffee_machine_0),396.0,0.241858,0.4174
costdif2/s40_off,28,d(item_3),move_to(?target=item_3),0.0,0.241858,0.4823
costdif2/s40_off,28,d(item_4),move_to(?target=item_4),988.6,0.241858,0.008
costdif2/s40_off,28,d(item_5),move_to(?target=item_5),812.1,0.241858,0.0432
costdif2/s40_off,28,d(item_6),move_to(?target=item_6),893.8,0.241858,0.0201
costdif2/s40_off,28,d(item_7),move_to(?target=item_7),1090.7,0.241858,0.0029
costdif2/s40_off,29,ac,move_to(?target=ac_switch_0),1173.3,0.244258,0.0016
costdif2/s40_off,29,coffee,move_to(?target=coffee_machine_0),418.3,0.244258,0.4202
costdif2/s40_off,29,d(item_3),move_to(?target=item_3),0.0,0.244258,0.4873
costdif2/s40_off,29,d(item_4),move_to(?target=item_4),1025.1,0.244258,0.0069
costdif2/s40_off,29,d(item_5),move_to(?target=item_5),843.5,0.244258,0.0394
costdif2/s40_off,29,d(item_6),move_to(?target=item_6),927.6,0.244258,0.0178
costdif2/s40_off,29,d(item_7),move_to(?target=item_7),1129.3,0.244258,0.0024
costdif2/s40_off,30,ac,move_to(?target=ac_switch_0),1213.0,0.246586,0.0013
costdif2/s40_off,30,coffee,move_to(?target=coffee_machine_0),441.2,0.246586,0.4225
costdif2/s40_off,30,d(item_3),move_to(?target=item_3),0.0,0.246586,0.4922
costdif2/s40_off,30,d(item_4),move_to(?target=item_4),1061.6,0.246586,0.0059
costdif2/s40_off,30,d(item_5),move_to(?target=item_5),875.0,0.246586,0.0357
costdif2/s40_off,30,d(item_6),move_to(?target=item_6),961.6,0.246586,0.0157
costdif2/s40_off,30,d(item_7),move_to(?target=item_7),1167.9,0.246586,0.002
costdif2/s40_off,31,ac,move_to(?target=ac_switch_0),1252.7,0.248859,0.0011
costdif2/s40_off,31,coffee,move_to(?target=coffee_machine_0),464.7,0.248859,0.4242
costdif2/s40_off,31,d(item_3),move_to(?target=item_3),0.0,0.248859,0.4969
costdif2/s40_off,31,d(item_4),move_to(?target=item_4),1098.3,0.248859,0.005
costdif2/s40_off,31,d(item_5),move_to(?target=item_5),906.7,0.248859,0.0323
costdif2/s40_off,31,d(item_6),move_to(?target=item_6),995.6,0.248859,0.0138
costdif2/s40_off,31,d(item_7),move_to(?target=item_7),1206.5,0.248859,0.0017
costdif2/s40_off,32,ac,move_to(?target=ac_switch_0),1292.4,0.251097,0.001
costdif2/s40_off,32,coffee,move_to(?target=coffee_machine_0),488.8,0.251097,0.4254
costdif2/s40_off,32,d(item_3),move_to(?target=item_3),0.0,0.251097,0.5015
costdif2/s40_off,32,d(item_4),move_to(?target=item_4),1135.0,0.251097,0.0043
costdif2/s40_off,32,d(item_5),move_to(?target=item_5),938.5,0.251097,0.0292
costdif2/s40_off,32,d(item_6),move_to(?target=item_6),1029.9,0.251097,0.0121
costdif2/s40_off,32,d(item_7),move_to(?target=item_7),1245.2,0.251097,0.0014
costdif2/s40_off,33,ac,move_to(?target=ac_switch_0),1332.2,0.253321,0.001
costdif2/s40_off,33,coffee,move_to(?target=coffee_machine_0),513.5,0.253321,0.4259
costdif2/s40_off,33,d(item_3),move_to(?target=item_3),0.0,0.253321,0.5059
costdif2/s40_off,33,d(item_4),move_to(?target=item_4),1171.9,0.253321,0.0037
costdif2/s40_off,33,d(item_5),move_to(?target=item_5),970.5,0.253321,0.0263
costdif2/s40_off,33,d(item_6),move_to(?target=item_6),1064.2,0.253321,0.0106
costdif2/s40_off,33,d(item_7),move_to(?target=item_7),1284.0,0.253321,0.0012
costdif2/s40_off,34,ac,move_to(?target=ac_switch_0),1371.9,0.255555,0.001
costdif2/s40_off,34,coffee,move_to(?target=coffee_machine_0),538.8,0.255555,0.4259
costdif2/s40_off,34,d(item_3),move_to(?target=item_3),0.0,0.255555,0.5104
costdif2/s40_off,34,d(item_4),move_to(?target=item_4),1208.8,0.255555,0.0031
costdif2/s40_off,34,d(item_5),move_to(?target=item_5),1002.7,0.255555,0.0236
costdif2/s40_off,34,d(item_6),move_to(?target=item_6),1098.7,0.255555,0.0093
costdif2/s40_off,34,d(item_7),move_to(?target=item_7),1322.7,0.255555,0.001
costdif2/s40_off,35,ac,move_to(?target=ac_switch_0),1411.7,0.257822,0.001
costdif2/s40_off,35,coffee,move_to(?target=coffee_machine_0),564.7,0.257822,0.4253
costdif2/s40_off,35,d(item_3),move_to(?target=item_3),0.0,0.257822,0.5149
costdif2/s40_off,35,d(item_4),move_to(?target=item_4),1245.8,0.257822,0.0027
costdif2/s40_off,35,d(item_5),move_to(?target=item_5),1035.0,0.257822,0.0212
costdif2/s40_off,35,d(item_6),move_to(?target=item_6),1133.3,0.257822,0.0081
costdif2/s40_off,35,d(item_7),move_to(?target=item_7),1361.5,0.257822,0.001
costdif2/s40_off,36,ac,move_to(?target=ac_switch_0),1451.5,0.260149,0.001
costdif2/s40_off,36,coffee,move_to(?target=coffee_machine_0),591.1,0.260149,0.4242
costdif2/s40_off,36,d(item_3),move_to(?target=item_3),0.0,0.260149,0.5195
costdif2/s40_off,36,d(item_4),move_to(?target=item_4),1282.9,0.260149,0.0023
costdif2/s40_off,36,d(item_5),move_to(?target=item_5),1067.5,0.260149,0.0189
costdif2/s40_off,36,d(item_6),move_to(?target=item_6),1168.0,0.260149,0.0071
costdif2/s40_off,36,d(item_7),move_to(?target=item_7),1400.4,0.260149,0.001
costdif2/s40_off,37,ac,move_to(?target=ac_switch_0),1491.3,0.262561,0.001
costdif2/s40_off,37,coffee,move_to(?target=coffee_machine_0),618.0,0.262561,0.4224
costdif2/s40_off,37,d(item_3),move_to(?target=item_3),0.0,0.262561,0.5243
costdif2/s40_off,37,d(item_4),move_to(?target=item_4),1320.1,0.262561,0.0019
costdif2/s40_off,37,d(item_5),move_to(?target=item_5),1100.2,0.262561,0.0169
costdif2/s40_off,37,d(item_6),move_to(?target=item_6),1202.9,0.262561,0.0062
costdif2/s40_off,37,d(item_7),move_to(?target=item_7),1439.2,0.262561,0.001
costdif2/s40_off,38,ac,move_to(?target=ac_switch_0),1531.1,0.265089,0.001
costdif2/s40_off,38,coffee,move_to(?target=coffee_machine_0),645.5,0.265089,0.4201
costdif2/s40_off,38,d(item_3),move_to(?target=item_3),0.0,0.265089,0.5293
costdif2/s40_off,38,d(item_4),move_to(?target=item_4),1357.3,0.265089,0.0016
costdif2/s40_off,38,d(item_5),move_to(?target=item_5),1132.9,0.265089,0.0151
costdif2/s40_off,38,d(item_6),move_to(?target=item_6),1237.8,0.265089,0.0054
costdif2/s40_off,38,d(item_7),move_to(?target=item_7),1478.1,0.265089,0.001
costdif2/s40_off,39,ac,move_to(?target=ac_switch_0),1570.9,0.267761,0.001
costdif2/s40_off,39,coffee,move_to(?target=coffee_machine_0),673.4,0.267761,0.4171
costdif2/s40_off,39,d(item_3),move_to(?target=item_3),0.0,0.267761,0.5346
costdif2/s40_off,39,d(item_4),move_to(?target=item_4),1394.6,0.267761,0.0014
costdif2/s40_off,39,d(item_5),move_to(?target=item_5),1165.9,0.267761,0.0134
costdif2/s40_off,39,d(item_6),move_to(?target=item_6),1272.9,0.267761,0.0047
costdif2/s40_off,39,d(item_7),move_to(?target=item_7),1517.0,0.267761,0.001
costdif2/s40_off,40,ac,move_to(?target=ac_switch_0),1610.7,0.270608,0.001
costdif2/s40_off,40,coffee,move_to(?target=coffee_machine_0),701.9,0.270608,0.4135
costdif2/s40_off,40,d(item_3),move_to(?target=item_3),0.0,0.270608,0.5403
costdif2/s40_off,40,d(item_4),move_to(?target=item_4),1432.0,0.270608,0.0012
costdif2/s40_off,40,d(item_5),move_to(?target=item_5),1199.0,0.270608,0.0119
costdif2/s40_off,40,d(item_6),move_to(?target=item_6),1308.1,0.270608,0.0041
costdif2/s40_off,40,d(item_7),move_to(?target=item_7),1555.9,0.270608,0.001
costdif2/s40_off,41,ac,move_to(?target=ac_switch_0),1650.5,0.273663,0.001
costdif2/s40_off,41,coffee,move_to(?target=coffee_machine_0),730.8,0.273663,0.4092
costdif2/s40_off,41,d(item_3),move_to(?target=item_3),0.0,0.273663,0.5464
costdif2/s40_off,41,d(item_4),move_to(?target=item_4),1469.4,0.273663,0.001
costdif2/s40_off,41,d(item_5),move_to(?target=item_5),1232.2,0.273663,0.0106
costdif2/s40_off,41,d(item_6),move_to(?target=item_6),1343.4,0.273663,0.0035
costdif2/s40_off,41,d(item_7),move_to(?target=item_7),1594.9,0.273663,0.001
costdif2/s40_off,42,ac,move_to(?target=ac_switch_0),1690.3,0.276959,0.001
costdif2/s40_off,42,coffee,move_to(?target=coffee_machine_0),760.2,0.276959,0.404
costdif2/s40_off,42,d(item_3),move_to(?target=item_3),0.0,0.276959,0.5528
costdif2/s40_off,42,d(item_4),move_to(?target=item_4),1506.9,0.276959,0.001
costdif2/s40_off,42,d(item_5),move_to(?target=item_5),1265.5,0.276959,0.0094
costdif2/s40_off,42,d(item_6),move_to(?target=item_6),1378.8,0.276959,0.0031
costdif2/s40_off,42,d(item_7),move_to(?target=item_7),1633.9,0.276959,0.001
costdif2/s40_off,43,ac,move_to(?target=ac_switch_0),1730.1,0.280527,0.001
costdif2/s40_off,43,coffee,move_to(?target=coffee_machine_0),790.0,0.280527,0.3981
costdif2/s40_off,43,d(item_3),move_to(?target=item_3),0.0,0.280527,0.5599
costdif2/s40_off,43,d(item_4),move_to(?target=item_4),1544.5,0.280527,0.001
costdif2/s40_off,43,d(item_5),move_to(?target=item_5),1299.0,0.280527,0.0084
costdif2/s40_off,43,d(item_6),move_to(?target=item_6),1414.3,0.280527,0.0027
costdif2/s40_off,43,d(item_7),move_to(?target=item_7),1672.9,0.280527,0.001
costdif2/s40_off,44,ac,move_to(?target=ac_switch_0),1770.0,0.284401,0.001
costdif2/s40_off,44,coffee,move_to(?target=coffee_machine_0),820.2,0.284401,0.3914
costdif2/s40_off,44,d(item_3),move_to(?target=item_3),0.0,0.284401,0.5675
costdif2/s40_off,44,d(item_4),move_to(?target=item_4),1582.1,0.284401,0.001
costdif2/s40_off,44,d(item_5),move_to(?target=item_5),1332.6,0.284401,0.0074
costdif2/s40_off,44,d(item_6),move_to(?target=item_6),1449.9,0.284401,0.0023
costdif2/s40_off,44,d(item_7),move_to(?target=item_7),1712.0,0.284401,0.001
costdif2/s40_off,45,ac,move_to(?target=ac_switch_0),1809.8,0.288612,0.001
costdif2/s40_off,45,coffee,move_to(?target=coffee_machine_0),850.8,0.288612,0.3838
costdif2/s40_off,45,d(item_3),move_to(?target=item_3),0.0,0.288612,0.5759
costdif2/s40_off,45,d(item_4),move_to(?target=item_4),1619.8,0.288612,0.001
costdif2/s40_off,45,d(item_5),move_to(?target=item_5),1366.3,0.288612,0.0066
costdif2/s40_off,45,d(item_6),move_to(?target=item_6),1485.5,0.288612,0.002
costdif2/s40_off,45,d(item_7),move_to(?target=item_7),1751.0,0.288612,0.001
costdif2/s40_off,46,ac,move_to(?target=ac_switch_0),1849.7,0.293188,0.001
costdif2/s40_off,46,coffee,move_to(?target=coffee_machine_0),881.8,0.293188,0.3753
costdif2/s40_off,46,d(item_3),move_to(?target=item_3),0.0,0.293188,0.5849
costdif2/s40_off,46,d(item_4),move_to(?target=item_4),1657.6,0.293188,0.001
costdif2/s40_off,46,d(item_5),move_to(?target=item_5),1400.2,0.293188,0.0058
costdif2/s40_off,46,d(item_6),move_to(?target=item_6),1521.3,0.293188,0.0017
costdif2/s40_off,46,d(item_7),move_to(?target=item_7),1790.1,0.293188,0.001
costdif2/s40_off,47,ac,move_to(?target=ac_switch_0),1889.5,0.298156,0.001
costdif2/s40_off,47,coffee,move_to(?target=coffee_machine_0),913.2,0.298156,0.3658
costdif2/s40_off,47,d(item_3),move_to(?target=item_3),0.0,0.298156,0.5948
costdif2/s40_off,47,d(item_4),move_to(?target=item_4),1695.4,0.298156,0.001
costdif2/s40_off,47,d(item_5),move_to(?target=item_5),1434.1,0.298156,0.0051
costdif2/s40_off,47,d(item_6),move_to(?target=item_6),1557.2,0.298156,0.0015
costdif2/s40_off,47,d(item_7),move_to(?target=item_7),1829.2,0.298156,0.001
costdif2/s40_off,48,ac,move_to(?target=ac_switch_0),1929.4,0.303534,0.001
costdif2/s40_off,48,coffee,move_to(?target=coffee_machine_0),944.9,0.303534,0.3554
costdif2/s40_off,48,d(item_3),move_to(?target=item_3),0.0,0.303534,0.6055
costdif2/s40_off,48,d(item_4),move_to(?target=item_4),1733.2,0.303534,0.001
costdif2/s40_off,48,d(item_5),move_to(?target=item_5),1468.2,0.303534,0.0046
costdif2/s40_off,48,d(item_6),move_to(?target=item_6),1593.1,0.303534,0.0013
costdif2/s40_off,48,d(item_7),move_to(?target=item_7),1868.3,0.303534,0.001
costdif2/s40_off,49,ac,move_to(?target=ac_switch_0),1969.2,0.309336,0.001
costdif2/s40_off,49,coffee,move_to(?target=coffee_machine_0),976.9,0.309336,0.344
costdif2/s40_off,49,d(item_3),move_to(?target=item_3),0.0,0.309336,0.617
costdif2/s40_off,49,d(item_4),move_to(?target=item_4),1771.1,0.309336,0.001
costdif2/s40_off,49,d(item_5),move_to(?target=item_5),1502.4,0.309336,0.004
costdif2/s40_off,49,d(item_6),move_to(?target=item_6),1629.2,0.309336,0.0011
costdif2/s40_off,49,d(item_7),move_to(?target=item_7),1907.5,0.309336,0.001
costdif2/s40_off,50,ac,move_to(?target=ac_switch_0),2009.1,0.315566,0.001
costdif2/s40_off,50,coffee,move_to(?target=coffee_machine_0),1009.3,0.315566,0.3315
costdif2/s40_off,50,d(item_3),move_to(?target=item_3),0.0,0.315566,0.6294
costdif2/s40_off,50,d(item_4),move_to(?target=item_4),1809.0,0.315566,0.001
costdif2/s40_off,50,d(item_5),move_to(?target=item_5),1536.7,0.315566,0.0036
costdif2/s40_off,50,d(item_6),move_to(?target=item_6),1665.3,0.315566,0.001
costdif2/s40_off,50,d(item_7),move_to(?target=item_7),1946.6,0.315566,0.001
costdif2/s40_off,51,ac,move_to(?target=ac_switch_0),2049.0,0.322218,0.001
costdif2/s40_off,51,coffee,move_to(?target=coffee_machine_0),1042.0,0.322218,0.3181
costdif2/s40_off,51,d(item_3),move_to(?target=item_3),0.0,0.322218,0.6426
costdif2/s40_off,51,d(item_4),move_to(?target=item_4),1847.0,0.322218,0.001
costdif2/s40_off,51,d(item_5),move_to(?target=item_5),1571.1,0.322218,0.0032
costdif2/s40_off,51,d(item_6),move_to(?target=item_6),1701.5,0.322218,0.001
costdif2/s40_off,51,d(item_7),move_to(?target=item_7),1985.8,0.322218,0.001
costdif2/s40_off,52,ac,move_to(?target=ac_switch_0),2088.8,0.329273,0.001
costdif2/s40_off,52,coffee,move_to(?target=coffee_machine_0),1074.9,0.329273,0.3038
costdif2/s40_off,52,d(item_3),move_to(?target=item_3),0.0,0.329273,0.6566
costdif2/s40_off,52,d(item_4),move_to(?target=item_4),1885.1,0.329273,0.001
costdif2/s40_off,52,d(item_5),move_to(?target=item_5),1605.7,0.329273,0.0028
costdif2/s40_off,52,d(item_6),move_to(?target=item_6),1737.7,0.329273,0.001
costdif2/s40_off,52,d(item_7),move_to(?target=item_7),2025.0,0.329273,0.001
costdif2/s40_off,53,ac,move_to(?target=ac_switch_0),2128.7,0.336699,0.001
costdif2/s40_off,53,coffee,move_to(?target=coffee_machine_0),1108.1,0.336699,0.2887
costdif2/s40_off,53,d(item_3),move_to(?target=item_3),0.0,0.336699,0.6713
costdif2/s40_off,53,d(item_4),move_to(?target=item_4),1923.2,0.336699,0.001
costdif2/s40_off,53,d(item_5),move_to(?target=item_5),1640.3,0.336699,0.0025
costdif2/s40_off,53,d(item_6),move_to(?target=item_6),1774.1,0.336699,0.001
costdif2/s40_off,53,d(item_7),move_to(?target=item_7),2064.2,0.336699,0.001
costdif2/s40_off,54,ac,move_to(?target=ac_switch_0),2168.6,0.344449,0.001
costdif2/s40_off,54,coffee,move_to(?target=coffee_machine_0),1141.6,0.344449,0.2729
costdif2/s40_off,54,d(item_3),move_to(?target=item_3),0.0,0.344449,0.6866
costdif2/s40_off,54,d(item_4),move_to(?target=item_4),1961.3,0.344449,0.001
costdif2/s40_off,54,d(item_5),move_to(?target=item_5),1675.0,0.344449,0.0022
costdif2/s40_off,54,d(item_6),move_to(?target=item_6),1810.5,0.344449,0.001
costdif2/s40_off,54,d(item_7),move_to(?target=item_7),2103.4,0.344449,0.001
costdif2/s40_off,55,ac,move_to(?target=ac_switch_0),2208.5,0.352464,0.001
costdif2/s40_off,55,coffee,move_to(?target=coffee_machine_0),1175.4,0.352464,0.2564
costdif2/s40_off,55,d(item_3),move_to(?target=item_3),0.0,0.352464,0.7026
costdif2/s40_off,55,d(item_4),move_to(?target=item_4),1999.5,0.352464,0.001
costdif2/s40_off,55,d(item_5),move_to(?target=item_5),1709.8,0.352464,0.0019
costdif2/s40_off,55,d(item_6),move_to(?target=item_6),1847.0,0.352464,0.001
costdif2/s40_off,55,d(item_7),move_to(?target=item_7),2142.7,0.352464,0.001
costdif2/s40_off,56,ac,move_to(?target=ac_switch_0),2248.4,0.36067,0.001
costdif2/s40_off,56,coffee,move_to(?target=coffee_machine_0),1209.4,0.36067,0.2395
costdif2/s40_off,56,d(item_3),move_to(?target=item_3),0.0,0.36067,0.7189
costdif2/s40_off,56,d(item_4),move_to(?target=item_4),2037.7,0.36067,0.001
costdif2/s40_off,56,d(item_5),move_to(?target=item_5),1744.8,0.36067,0.0017
costdif2/s40_off,56,d(item_6),move_to(?target=item_6),1883.6,0.36067,0.001
costdif2/s40_off,56,d(item_7),move_to(?target=item_7),2181.9,0.36067,0.001
costdif2/s40_off,57,ac,move_to(?target=ac_switch_0),2288.2,0.368986,0.001
costdif2/s40_off,57,coffee,move_to(?target=coffee_machine_0),1243.6,0.368986,0.2224
costdif2/s40_off,57,d(item_3),move_to(?target=item_3),0.0,0.368986,0.7354
costdif2/s40_off,57,d(item_4),move_to(?target=item_4),2075.9,0.368986,0.001
costdif2/s40_off,57,d(item_5),move_to(?target=item_5),1779.8,0.368986,0.0015
costdif2/s40_off,57,d(item_6),move_to(?target=item_6),1920.2,0.368986,0.001
costdif2/s40_off,57,d(item_7),move_to(?target=item_7),2221.2,0.368986,0.001
costdif2/s40_off,58,ac,move_to(?target=ac_switch_0),2328.1,0.377321,0.001
costdif2/s40_off,58,coffee,move_to(?target=coffee_machine_0),1278.0,0.377321,0.2052
costdif2/s40_off,58,d(item_3),pick_up(?item=item_3),,0.754636,0.7519
costdif2/s40_off,58,d(item_4),move_to(?target=item_4),2114.2,0.377321,0.001
costdif2/s40_off,58,d(item_5),move_to(?target=item_5),1814.9,0.377321,0.0013
costdif2/s40_off,58,d(item_6),move_to(?target=item_6),1956.9,0.377321,0.001
costdif2/s40_off,58,d(item_7),move_to(?target=item_7),2260.5,0.377321,0.001
costdif2/s40_off,59,ac,move_to(?target=ac_switch_0),2328.1,0.377321,0.001
costdif2/s40_off,59,coffee,move_to(?target=coffee_machine_0),1278.0,0.377321,0.2052
costdif2/s40_off,59,d(item_3),pick_up(?item=item_3),,0.754636,0.7519
costdif2/s40_off,59,d(item_4),move_to(?target=item_4),2114.2,0.377321,0.001
costdif2/s40_off,59,d(item_5),move_to(?target=item_5),1814.9,0.377321,0.0013
costdif2/s40_off,59,d(item_6),move_to(?target=item_6),1956.9,0.377321,0.001
costdif2/s40_off,59,d(item_7),move_to(?target=item_7),2260.5,0.377321,0.001
costdif2/s40_off,60,ac,move_to(?target=ac_switch_0),2328.1,0.377321,0.001
costdif2/s40_off,60,coffee,move_to(?target=coffee_machine_0),1278.0,0.377321,0.2052
costdif2/s40_off,60,d(item_3),move_to(?target=kitting_table_0),0.0,0.754636,0.7519
costdif2/s40_off,60,d(item_4),"place(?item=item_3,?target=shelf_3)",,6.6e-05,0.001
costdif2/s40_off,60,d(item_5),"place(?item=item_3,?target=shelf_3)",,0.001317,0.0013
costdif2/s40_off,60,d(item_6),"place(?item=item_3,?target=shelf_3)",,0.000319,0.001
costdif2/s40_off,60,d(item_7),"place(?item=item_3,?target=shelf_3)",,1.5e-05,0.001
costdif2/s40_off,61,ac,move_to(?target=ac_switch_0),2328.1,0.377321,0.001
costdif2/s40_off,61,coffee,move_to(?target=coffee_machine_0),1278.0,0.377321,0.2052
