condition,step,segment,truth,human_action,human_micro,human_holding,most_likely,confidence,dist...
s40_off,58,seg1,d(item_3),move_to,step,,d(item_3),0.9842,0.001,0.001,0.9842,0.001,0.001,0.001,0.001,0.0098
s40_off,59,seg1,d(item_3),move_to,,,d(item_3),0.9842,0.001,0.001,0.9842,0.001,0.001,0.001,0.001,0.0098
s40_off,60,seg1,d(item_3),pick_up,grasp,item_3,d(item_3),0.9842,0.001,0.001,0.9842,0.001,0.001,0.001,0.001,0.0098
s40_off,61,seg1,d(item_3),pick_up,,item_3,d(item_3),0.9842,0.001,0.001,0.9842,0.001,0.001,0.001,0.001,0.0098
s40_off,62,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,63,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,64,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,65,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,66,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,67,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,68,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,69,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,70,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,71,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,72,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,73,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,74,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,75,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,76,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,77,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,78,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,79,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,80,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,81,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,82,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,83,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,84,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,85,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,86,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,87,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,88,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,89,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,90,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,91,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,92,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,93,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,94,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,95,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,96,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,97,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,98,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,99,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,100,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,101,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,102,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,103,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,104,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,105,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,106,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,107,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,108,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,109,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,110,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,111,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,112,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,113,seg1,d(item_3),move_to,step,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,114,seg1,d(item_3),move_to,,item_3,d(item_3),0.993,0.001,0.001,0.993,0.001,0.001,0.001,0.001,0.001
s40_off,115,seg1,d(item_3),place,release,,ac,0.1427,0.1427,0.1427,0.001,0.1427,0.1427,0.1427,0.1427,0.1427
s40_off,116,seg1,d(item_3),place,,,ac,0.1427,0.1427,0.1427,0.001,0.1427,0.1427,0.1427,0.1427,0.1427
s40_off,117,seg2,coffee,,,,ac,0.1427,0.1427,0.1427,0.001,0.1427,0.1427,0.1427,0.1427,0.1427
s40_off,118,seg2,coffee,move_to,step,,coffee,0.1743,0.1536,0.1743,0.001,0.1623,0.1683,0.166,0.157,0.0174
s40_off,119,seg2,coffee,move_to,step,,coffee,0.1865,0.1421,0.1865,0.001,0.1603,0.1734,0.1685,0.1495,0.0187
s40_off,120,seg2,coffee,move_to,step,,coffee,0.2005,0.1294,0.2005,0.001,0.1573,0.1792,0.1713,0.1413,0.0201
s40_off,121,seg2,coffee,move_to,step,,coffee,0.2165,0.116,0.2165,0.001,0.1529,0.1855,0.174,0.1324,0.0217
s40_off,122,seg2,coffee,move_to,step,,coffee,0.2346,0.1022,0.2346,0.001,0.147,0.1921,0.1767,0.1229,0.0235
s40_off,123,seg2,coffee,move_to,step,,coffee,0.2547,0.0887,0.2547,0.001,0.1391,0.199,0.179,0.113,0.0255
s40_off,124,seg2,coffee,move_to,step,,coffee,0.277,0.0757,0.277,0.001,0.1292,0.2058,0.1808,0.1029,0.0277
s40_off,125,seg2,coffee,move_to,step,,coffee,0.3013,0.0636,0.3013,0.001,0.1171,0.2123,0.1818,0.0927,0.0301
s40_off,126,seg2,coffee,move_to,step,,coffee,0.3276,0.0527,0.3276,0.001,0.1032,0.2183,0.1818,0.0826,0.0328
s40_off,127,seg2,coffee,move_to,step,,coffee,0.3556,0.0431,0.3556,0.001,0.0881,0.2233,0.1806,0.0728,0.0356
s40_off,128,seg2,coffee,move_to,step,,coffee,0.385,0.0347,0.385,0.001,0.0724,0.2271,0.1779,0.0634,0.0385
s40_off,129,seg2,coffee,move_to,step,,coffee,0.4151,0.0276,0.4151,0.001,0.0571,0.2293,0.1737,0.0546,0.0415
s40_off,130,seg2,coffee,move_to,step,,coffee,0.4456,0.0217,0.4456,0.001,0.0432,0.2296,0.168,0.0464,0.0446
s40_off,131,seg2,coffee,move_to,step,,coffee,0.4758,0.0168,0.4758,0.001,0.0313,0.2279,0.1606,0.039,0.0476
s40_off,132,seg2,coffee,move_to,step,,coffee,0.5053,0.0129,0.5053,0.001,0.0217,0.2241,0.152,0.0325,0.0505
s40_off,133,seg2,coffee,move_to,step,,coffee,0.5339,0.0098,0.5339,0.001,0.0144,0.2185,0.1423,0.0267,0.0534
s40_off,134,seg2,coffee,move_to,step,,coffee,0.5615,0.0074,0.5615,0.001,0.0092,0.2111,0.1319,0.0217,0.0561
s40_off,135,seg2,coffee,move_to,step,,coffee,0.588,0.0055,0.588,0.001,0.0057,0.2024,0.121,0.0175,0.0588
s40_off,136,seg2,coffee,move_to,step,,coffee,0.6135,0.0041,0.6135,0.001,0.0034,0.1925,0.1101,0.014,0.0613
s40_off,137,seg2,coffee,move_to,step,,coffee,0.638,0.003,0.638,0.001,0.002,0.1817,0.0993,0.0112,0.0638
s40_off,138,seg2,coffee,move_to,step,,coffee,0.6615,0.0022,0.6615,0.001,0.0012,0.1704,0.0888,0.0088,0.0662
s40_off,139,seg2,coffee,move_to,step,,coffee,0.6838,0.0016,0.6838,0.001,0.001,0.1585,0.0788,0.0069,0.0684
s40_off,140,seg2,coffee,move_to,step,,coffee,0.7051,0.0011,0.7051,0.001,0.001,0.1465,0.0693,0.0054,0.0705
s40_off,141,seg2,coffee,move_to,step,,coffee,0.7252,0.001,0.7252,0.001,0.001,0.1345,0.0606,0.0042,0.0725
s40_off,142,seg2,coffee,move_to,step,,coffee,0.7442,0.001,0.7442,0.001,0.001,0.1227,0.0525,0.0032,0.0744
s40_off,143,seg2,coffee,move_to,step,,coffee,0.762,0.001,0.762,0.001,0.001,0.1111,0.0453,0.0025,0.0762
s40_off,144,seg2,coffee,move_to,step,,coffee,0.7785,0.001,0.7785,0.001,0.001,0.1,0.0387,0.0019,0.0779
s40_off,145,seg2,coffee,move_to,step,,coffee,0.7938,0.001,0.7938,0.001,0.001,0.0895,0.0329,0.0014,0.0794
s40_off,146,seg2,coffee,move_to,step,,coffee,0.8079,0.001,0.8079,0.001,0.001,0.0795,0.0277,0.0011,0.0808
s40_off,147,seg2,coffee,move_to,step,,coffee,0.8205,0.001,0.8205,0.001,0.001,0.0702,0.0233,0.001,0.082
s40_off,148,seg2,coffee,move_to,step,,coffee,0.8318,0.001,0.8318,0.001,0.001,0.0616,0.0194,0.001,0.0832
s40_off,149,seg2,coffee,move_to,step,,coffee,0.842,0.001,0.842,0.001,0.001,0.0538,0.016,0.001,0.0842
s40_off,150,seg2,coffee,move_to,step,,coffee,0.8511,0.001,0.8511,0.001,0.001,0.0466,0.0132,0.001,0.0851
s40_off,151,seg2,coffee,move_to,step,,coffee,0.8591,0.001,0.8591,0.001,0.001,0.0402,0.0108,0.001,0.0859
s40_off,152,seg2,coffee,move_to,step,,coffee,0.8661,0.001,0.8661,0.001,0.001,0.0345,0.0088,0.001,0.0866
s40_off,153,seg2,coffee,move_to,step,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,154,seg2,coffee,move_to,,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,155,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,156,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,157,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,158,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,159,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,160,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,161,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,162,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,163,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,164,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,165,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,166,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,167,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,168,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,169,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,170,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,171,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,172,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,173,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,174,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,175,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,176,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,177,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,178,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,179,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,180,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,181,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,182,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,183,seg2,coffee,wait_at,stand,,coffee,0.9819,0.001,0.9819,0.001,0.001,0.0033,0.001,0.001,0.0098
s40_off,184,seg2,coffee,wait_at,stand,,ac,0.1994,0.1994,0.001,0.001,0.001,0.1994,0.1994,0.1994,0.1994
s40_off,185,seg2,coffee,wait_at,,,ac,0.1994,0.1994,0.001,0.001,0.001,0.1994,0.1994,0.1994,0.1994
s40_off,186,seg3a,unknown,,,,ac,0.1994,0.1994,0.001,0.001,0.001,0.1994,0.1994,0.1994,0.1994
s40_off,187,seg3a,unknown,move_to,step,,d(item_6),0.247,0.2355,0.001,0.001,0.001,0.2464,0.247,0.2434,0.0247
s40_off,188,seg3a,unknown,move_to,step,,d(item_6),0.2511,0.2273,0.001,0.001,0.001,0.2498,0.2511,0.2436,0.0251
s40_off,189,seg3a,unknown,move_to,step,,d(item_6),0.2555,0.2187,0.001,0.001,0.001,0.2534,0.2555,0.2439,0.0255
s40_off,190,seg3a,unknown,move_to,step,,d(item_6),0.2601,0.2096,0.001,0.001,0.001,0.2572,0.2601,0.2441,0.026
s40_off,191,seg3a,unknown,move_to,step,,d(item_6),0.2649,0.2,0.001,0.001,0.001,0.2612,0.2649,0.2443,0.0265
s40_off,192,seg3a,unknown,move_to,step,,d(item_6),0.2701,0.19,0.001,0.001,0.001,0.2654,0.2701,0.2444,0.027
s40_off,193,seg3a,unknown,move_to,step,,d(item_6),0.2755,0.1797,0.001,0.001,0.001,0.2698,0.2755,0.2445,0.0276
s40_off,194,seg3a,unknown,move_to,step,,d(item_6),0.2811,0.169,0.001,0.001,0.001,0.2744,0.2811,0.2444,0.0281
s40_off,195,seg3a,unknown,move_to,step,,d(item_6),0.2875,0.1584,0.001,0.001,0.001,0.2795,0.2875,0.2429,0.0288
s40_off,196,seg3a,unknown,move_to,step,,d(item_6),0.2942,0.1476,0.001,0.001,0.001,0.285,0.2942,0.2407,0.0294
s40_off,197,seg3a,unknown,move_to,step,,d(item_6),0.3014,0.1368,0.001,0.001,0.001,0.2907,0.3014,0.2379,0.0302
s40_off,198,seg3a,unknown,move_to,step,,d(item_6),0.3091,0.1261,0.001,0.001,0.001,0.2968,0.3091,0.2341,0.0309
s40_off,199,seg3a,unknown,move_to,step,,d(item_6),0.3172,0.1156,0.001,0.001,0.001,0.3032,0.3172,0.2293,0.0317
s40_off,200,seg3a,unknown,move_to,step,,d(item_6),0.3258,0.1053,0.001,0.001,0.001,0.3099,0.3258,0.2234,0.0326
s40_off,201,seg3a,unknown,move_to,step,,d(item_6),0.3349,0.0954,0.001,0.001,0.001,0.3169,0.3349,0.2163,0.0335
s40_off,202,seg3a,unknown,move_to,step,,d(item_6),0.3446,0.0858,0.001,0.001,0.001,0.3242,0.3446,0.2079,0.0345
s40_off,203,seg3a,unknown,move_to,step,,d(item_6),0.3548,0.0767,0.001,0.001,0.001,0.3319,0.3548,0.1981,0.0355
s40_off,204,seg3a,unknown,move_to,step,,d(item_6),0.3655,0.0682,0.001,0.001,0.001,0.3399,0.3655,0.1868,0.0366
s40_off,205,seg3a,unknown,move_to,step,,d(item_6),0.3768,0.0602,0.001,0.001,0.001,0.348,0.3768,0.1742,0.0377
s40_off,206,seg3a,unknown,move_to,,,d(item_6),0.3794,0.0606,0.001,0.001,0.001,0.3504,0.3794,0.1686,0.038
s40_off,207,seg3a,unknown,wait_at,stand,,d(item_6),0.3821,0.0611,0.001,0.001,0.001,0.3529,0.3821,0.1628,0.0382
s40_off,208,seg3a,unknown,wait_at,,,d(item_6),0.3848,0.0615,0.001,0.001,0.001,0.3554,0.3848,0.1569,0.0385
s40_off,209,seg3b,unknown,,,,d(item_6),0.3875,0.0619,0.001,0.001,0.001,0.3579,0.3875,0.1509,0.0388
s40_off,210,seg3b,unknown,move_to,step,,d(item_6),0.3972,0.0511,0.001,0.001,0.001,0.3801,0.3972,0.1224,0.0463
s40_off,211,seg3b,unknown,move_to,step,,d(item_5),0.401,0.0421,0.001,0.001,0.001,0.401,0.4009,0.0974,0.0556
s40_off,212,seg3b,unknown,move_to,step,,d(item_5),0.42,0.0348,0.001,0.001,0.001,0.42,0.3985,0.0765,0.0673
s40_off,213,seg3b,unknown,move_to,step,,d(item_5),0.4363,0.0288,0.001,0.001,0.001,0.4363,0.3902,0.0597,0.082
s40_off,214,seg3b,unknown,move_to,step,,d(item_5),0.4494,0.0239,0.001,0.001,0.001,0.4494,0.3769,0.0463,0.1005
s40_off,215,seg3b,unknown,move_to,step,,d(item_5),0.4584,0.0199,0.001,0.001,0.001,0.4584,0.3591,0.0359,0.1237
s40_off,216,seg3b,unknown,move_to,step,,d(item_5),0.4624,0.0165,0.001,0.001,0.001,0.4624,0.3377,0.0278,0.1527
s40_off,217,seg3b,unknown,move_to,step,,d(item_5),0.4603,0.0138,0.001,0.001,0.001,0.4603,0.3133,0.0214,0.1883
s40_off,218,seg3b,unknown,move_to,step,,d(item_5),0.4514,0.0114,0.001,0.001,0.001,0.4514,0.2864,0.0164,0.2314
s40_off,219,seg3b,unknown,move_to,step,,d(item_5),0.435,0.0094,0.001,0.001,0.001,0.435,0.2577,0.0125,0.2826
s40_off,220,seg3b,unknown,move_to,step,,d(item_5),0.4108,0.0076,0.001,0.001,0.001,0.4108,0.2277,0.0094,0.3415
s40_off,221,seg3b,unknown,move_to,step,,unknown,0.4073,0.0061,0.001,0.001,0.001,0.3795,0.1972,0.0069,0.4073
s40_off,222,seg3b,unknown,move_to,step,,unknown,0.4779,0.0048,0.001,0.001,0.001,0.3421,0.1671,0.0051,0.4779
s40_off,223,seg3b,unknown,move_to,step,,unknown,0.5506,0.0037,0.001,0.001,0.001,0.3006,0.1384,0.0036,0.5506
s40_off,224,seg3b,unknown,move_to,step,,unknown,0.6223,0.0028,0.001,0.001,0.001,0.2573,0.1119,0.0026,0.6223
s40_off,225,seg3b,unknown,move_to,step,,unknown,0.6898,0.0021,0.001,0.001,0.001,0.2148,0.0885,0.0018,0.6898
s40_off,226,seg3b,unknown,move_to,step,,unknown,0.7508,0.0015,0.001,0.001,0.001,0.175,0.0685,0.0012,0.7508
s40_off,227,seg3b,unknown,move_to,,,unknown,0.7509,0.0015,0.001,0.001,0.001,0.175,0.0685,0.0011,0.7509
s40_off,228,seg3b,unknown,wait_at,stand,,unknown,0.7509,0.0015,0.001,0.001,0.001,0.175,0.0685,0.001,0.7509
s40_off,229,seg3b,unknown,wait_at,,,unknown,0.751,0.0015,0.001,0.001,0.001,0.175,0.0685,0.001,0.751
s40_off,230,seg4,d(item_6),,,,unknown,0.751,0.0015,0.001,0.001,0.001,0.175,0.0685,0.001,0.751
s40_off,231,seg4,d(item_6),move_to,step,,unknown,0.7523,0.0014,0.001,0.001,0.001,0.1737,0.0686,0.001,0.7523
s40_off,232,seg4,d(item_6),move_to,step,,unknown,0.7537,0.0013,0.001,0.001,0.001,0.1722,0.0687,0.001,0.7537
s40_off,233,seg4,d(item_6),move_to,step,,unknown,0.7552,0.0012,0.001,0.001,0.001,0.1708,0.0689,0.001,0.7552
s40_off,234,seg4,d(item_6),move_to,step,,unknown,0.7567,0.0011,0.001,0.001,0.001,0.1692,0.069,0.001,0.7567
s40_off,235,seg4,d(item_6),move_to,step,,unknown,0.7583,0.001,0.001,0.001,0.001,0.1675,0.0692,0.001,0.7583
s40_off,236,seg4,d(item_6),move_to,step,,unknown,0.7599,0.001,0.001,0.001,0.001,0.1658,0.0693,0.001,0.7599
s40_off,237,seg4,d(item_6),move_to,step,,unknown,0.7617,0.001,0.001,0.001,0.001,0.1639,0.0695,0.001,0.7617
s40_off,238,seg4,d(item_6),move_to,step,,unknown,0.7635,0.001,0.001,0.001,0.001,0.1619,0.0696,0.001,0.7635
s40_off,239,seg4,d(item_6),move_to,step,,unknown,0.7654,0.001,0.001,0.001,0.001,0.1598,0.0698,0.001,0.7654
s40_off,240,seg4,d(item_6),move_to,step,,unknown,0.7674,0.001,0.001,0.001,0.001,0.1576,0.07,0.001,0.7674
s40_off,241,seg4,d(item_6),move_to,step,,unknown,0.7696,0.001,0.001,0.001,0.001,0.1553,0.0702,0.001,0.7696
s40_off,242,seg4,d(item_6),move_to,step,,unknown,0.7718,0.001,0.001,0.001,0.001,0.1528,0.0704,0.001,0.7718
s40_off,243,seg4,d(item_6),move_to,step,,unknown,0.7743,0.001,0.001,0.001,0.001,0.1501,0.0706,0.001,0.7743
s40_off,244,seg4,d(item_6),move_to,step,,unknown,0.7769,0.001,0.001,0.001,0.001,0.1473,0.0708,0.001,0.7769
s40_off,245,seg4,d(item_6),move_to,step,,unknown,0.7796,0.001,0.001,0.001,0.001,0.1443,0.0711,0.001,0.7796
s40_off,246,seg4,d(item_6),move_to,step,,unknown,0.7826,0.001,0.001,0.001,0.001,0.1411,0.0714,0.001,0.7826
s40_off,247,seg4,d(item_6),move_to,step,,unknown,0.7857,0.001,0.001,0.001,0.001,0.1376,0.0717,0.001,0.7857
s40_off,248,seg4,d(item_6),move_to,step,,unknown,0.7891,0.001,0.001,0.001,0.001,0.1339,0.072,0.001,0.7891
s40_off,249,seg4,d(item_6),move_to,step,,unknown,0.7927,0.001,0.001,0.001,0.001,0.13,0.0723,0.001,0.7927
s40_off,250,seg4,d(item_6),move_to,step,,unknown,0.7966,0.001,0.001,0.001,0.001,0.1258,0.0726,0.001,0.7966
s40_off,251,seg4,d(item_6),move_to,step,,unknown,0.8007,0.001,0.001,0.001,0.001,0.1213,0.073,0.001,0.8007
s40_off,252,seg4,d(item_6),move_to,step,,unknown,0.8051,0.001,0.001,0.001,0.001,0.1164,0.0734,0.001,0.8051
s40_off,253,seg4,d(item_6),move_to,step,,unknown,0.8099,0.001,0.001,0.001,0.001,0.1113,0.0739,0.001,0.8099
s40_off,254,seg4,d(item_6),move_to,step,,unknown,0.815,0.001,0.001,0.001,0.001,0.1057,0.0743,0.001,0.815
s40_off,255,seg4,d(item_6),move_to,step,,unknown,0.8204,0.001,0.001,0.001,0.001,0.0998,0.0748,0.001,0.8204
s40_off,256,seg4,d(item_6),move_to,step,,unknown,0.8261,0.001,0.001,0.001,0.001,0.0936,0.0753,0.001,0.8261
s40_off,257,seg4,d(item_6),move_to,step,,unknown,0.8321,0.001,0.001,0.001,0.001,0.087,0.0759,0.001,0.8321
s40_off,258,seg4,d(item_6),move_to,step,,unknown,0.8385,0.001,0.001,0.001,0.001,0.0801,0.0765,0.001,0.8385
s40_off,259,seg4,d(item_6),move_to,step,,unknown,0.8451,0.001,0.001,0.001,0.001,0.0729,0.0771,0.001,0.8451
s40_off,260,seg4,d(item_6),move_to,step,,unknown,0.8518,0.001,0.001,0.001,0.001,0.0655,0.0777,0.001,0.8518
