condition,step,hypothesis,expected_action,excess_cm,base,belief,walked_cm
nofold/s40_off,185,d(item_5),move_to(?target=item_5),0.0,0.2,0.1994,0.0
nofold/s40_off,185,d(item_6),move_to(?target=item_6),0.0,0.2,0.1994,0.0
nofold/s40_off,185,d(item_7),move_to(?target=item_7),0.0,0.2,0.1994,0.0
nofold/s40_off,186,ac,move_to(?target=ac_switch_0),0.0,0.2,0.1994,0.0
nofold/s40_off,186,d(item_5),move_to(?target=item_5),0.0,0.2,0.1994,0.0
nofold/s40_off,186,d(item_6),move_to(?target=item_6),0.0,0.2,0.1994,0.0
nofold/s40_off,186,d(item_7),move_to(?target=item_7),0.0,0.2,0.1994,0.0
nofold/s40_off,187,ac,move_to(?target=ac_switch_0),9.3,0.247767,0.2355,20.0
nofold/s40_off,187,d(item_5),move_to(?target=item_5),0.5,0.247767,0.2464,20.0
nofold/s40_off,187,d(item_6),move_to(?target=item_6),0.0,0.247767,0.247,20.0
nofold/s40_off,187,d(item_7),move_to(?target=item_7),2.9,0.247767,0.2434,20.0
nofold/s40_off,188,ac,move_to(?target=ac_switch_0),19.0,0.251882,0.2273,40.0
nofold/s40_off,188,d(item_5),move_to(?target=item_5),1.1,0.251882,0.2498,40.0
nofold/s40_off,188,d(item_6),move_to(?target=item_6),0.0,0.251882,0.2511,40.0
nofold/s40_off,188,d(item_7),move_to(?target=item_7),6.0,0.251882,0.2436,40.0
nofold/s40_off,189,ac,move_to(?target=ac_switch_0),29.0,0.256254,0.2187,60.0
nofold/s40_off,189,d(item_5),move_to(?target=item_5),1.6,0.256254,0.2534,60.0
nofold/s40_off,189,d(item_6),move_to(?target=item_6),0.0,0.256254,0.2555,60.0
nofold/s40_off,189,d(item_7),move_to(?target=item_7),9.1,0.256254,0.2439,60.0
nofold/s40_off,190,ac,move_to(?target=ac_switch_0),39.3,0.260888,0.2096,80.0
nofold/s40_off,190,d(item_5),move_to(?target=item_5),2.2,0.260888,0.2572,80.0
nofold/s40_off,190,d(item_6),move_to(?target=item_6),0.0,0.260888,0.2601,80.0
nofold/s40_off,190,d(item_7),move_to(?target=item_7),12.3,0.260888,0.2441,80.0
nofold/s40_off,191,ac,move_to(?target=ac_switch_0),50.1,0.265787,0.2,100.0
nofold/s40_off,191,d(item_5),move_to(?target=item_5),2.8,0.265787,0.2612,100.0
nofold/s40_off,191,d(item_6),move_to(?target=item_6),0.0,0.265787,0.2649,100.0
nofold/s40_off,191,d(item_7),move_to(?target=item_7),15.6,0.265787,0.2443,100.0
nofold/s40_off,192,ac,move_to(?target=ac_switch_0),61.1,0.270948,0.19,120.0
nofold/s40_off,192,d(item_5),move_to(?target=item_5),3.5,0.270948,0.2654,120.0
nofold/s40_off,192,d(item_6),move_to(?target=item_6),0.0,0.270948,0.2701,120.0
nofold/s40_off,192,d(item_7),move_to(?target=item_7),19.1,0.270948,0.2444,120.0
nofold/s40_off,193,ac,move_to(?target=ac_switch_0),72.6,0.276368,0.1797,140.0
nofold/s40_off,193,d(item_5),move_to(?target=item_5),4.2,0.276368,0.2698,140.0
nofold/s40_off,193,d(item_6),move_to(?target=item_6),0.0,0.276368,0.2755,140.0
nofold/s40_off,193,d(item_7),move_to(?target=item_7),22.6,0.276368,0.2445,140.0
nofold/s40_off,194,ac,move_to(?target=ac_switch_0),84.5,0.282036,0.169,160.0
nofold/s40_off,194,d(item_5),move_to(?target=item_5),4.9,0.282036,0.2744,160.0
nofold/s40_off,194,d(item_6),move_to(?target=item_6),0.1,0.282036,0.2811,160.0
nofold/s40_off,194,d(item_7),move_to(?target=item_7),26.3,0.282036,0.2444,160.0
nofold/s40_off,195,ac,move_to(?target=ac_switch_0),96.8,0.288434,0.1584,180.0
nofold/s40_off,195,d(item_5),move_to(?target=item_5),5.6,0.288434,0.2795,180.0
nofold/s40_off,195,d(item_6),move_to(?target=item_6),0.1,0.288434,0.2875,180.0
nofold/s40_off,195,d(item_7),move_to(?target=item_7),31.3,0.288434,0.2429,180.0
nofold/s40_off,196,ac,move_to(?target=ac_switch_0),109.5,0.29523,0.1476,200.0
nofold/s40_off,196,d(item_5),move_to(?target=item_5),6.4,0.29523,0.285,200.0
nofold/s40_off,196,d(item_6),move_to(?target=item_6),0.1,0.29523,0.2942,200.0
nofold/s40_off,196,d(item_7),move_to(?target=item_7),36.8,0.29523,0.2407,200.0
nofold/s40_off,197,ac,move_to(?target=ac_switch_0),122.6,0.302459,0.1368,220.0
nofold/s40_off,197,d(item_5),move_to(?target=item_5),7.2,0.302459,0.2907,220.0
nofold/s40_off,197,d(item_6),move_to(?target=item_6),0.1,0.302459,0.3014,220.0
nofold/s40_off,197,d(item_7),move_to(?target=item_7),42.9,0.302459,0.2379,220.0
nofold/s40_off,198,ac,move_to(?target=ac_switch_0),136.2,0.31014,0.1261,240.0
nofold/s40_off,198,d(item_5),move_to(?target=item_5),8.0,0.31014,0.2968,240.0
nofold/s40_off,198,d(item_6),move_to(?target=item_6),0.1,0.31014,0.3091,240.0
nofold/s40_off,198,d(item_7),move_to(?target=item_7),49.6,0.31014,0.2341,240.0
nofold/s40_off,199,ac,move_to(?target=ac_switch_0),150.2,0.318296,0.1156,260.0
nofold/s40_off,199,d(item_5),move_to(?target=item_5),8.9,0.318296,0.3032,260.0
nofold/s40_off,199,d(item_6),move_to(?target=item_6),0.1,0.318296,0.3172,260.0
nofold/s40_off,199,d(item_7),move_to(?target=item_7),57.0,0.318296,0.2293,260.0
nofold/s40_off,200,ac,move_to(?target=ac_switch_0),164.7,0.326949,0.1053,280.0
nofold/s40_off,200,d(item_5),move_to(?target=item_5),9.9,0.326949,0.3099,280.0
nofold/s40_off,200,d(item_6),move_to(?target=item_6),0.1,0.326949,0.3258,280.0
nofold/s40_off,200,d(item_7),move_to(?target=item_7),65.1,0.326949,0.2234,280.0
nofold/s40_off,201,ac,move_to(?target=ac_switch_0),179.7,0.336123,0.0954,300.0
nofold/s40_off,201,d(item_5),move_to(?target=item_5),10.9,0.336123,0.3169,300.0
nofold/s40_off,201,d(item_6),move_to(?target=item_6),0.1,0.336123,0.3349,300.0
nofold/s40_off,201,d(item_7),move_to(?target=item_7),74.1,0.336123,0.2163,300.0
nofold/s40_off,202,ac,move_to(?target=ac_switch_0),195.1,0.345839,0.0858,320.0
nofold/s40_off,202,d(item_5),move_to(?target=item_5),11.9,0.345839,0.3242,320.0
nofold/s40_off,202,d(item_6),move_to(?target=item_6),0.1,0.345839,0.3446,320.0
nofold/s40_off,202,d(item_7),move_to(?target=item_7),84.0,0.345839,0.2079,320.0
nofold/s40_off,203,ac,move_to(?target=ac_switch_0),211.1,0.356111,0.0767,340.0
nofold/s40_off,203,d(item_5),move_to(?target=item_5),13.0,0.356111,0.3319,340.0
nofold/s40_off,203,d(item_6),move_to(?target=item_6),0.1,0.356111,0.3548,340.0
nofold/s40_off,203,d(item_7),move_to(?target=item_7),95.0,0.356111,0.1981,340.0
nofold/s40_off,204,ac,move_to(?target=ac_switch_0),227.5,0.366942,0.0682,360.0
nofold/s40_off,204,d(item_5),move_to(?target=item_5),14.2,0.366942,0.3399,360.0
nofold/s40_off,204,d(item_6),move_to(?target=item_6),0.2,0.366942,0.3655,360.0
nofold/s40_off,204,d(item_7),move_to(?target=item_7),107.0,0.366942,0.1868,360.0
nofold/s40_off,205,ac,move_to(?target=ac_switch_0),244.5,0.378316,0.0602,380.0
nofold/s40_off,205,d(item_5),move_to(?target=item_5),15.5,0.378316,0.348,380.0
nofold/s40_off,205,d(item_6),move_to(?target=item_6),0.2,0.378316,0.3768,380.0
nofold/s40_off,205,d(item_7),move_to(?target=item_7),120.3,0.378316,0.1742,380.0
nofold/s40_off,206,ac,move_to(?target=ac_switch_0),244.5,0.380895,0.0606,380.0
nofold/s40_off,206,d(item_5),move_to(?target=item_5),15.5,0.380895,0.3504,380.0
nofold/s40_off,206,d(item_6),move_to(?target=item_6),0.2,0.380895,0.3794,380.0
nofold/s40_off,206,d(item_7),move_to(?target=item_7),125.4,0.380895,0.1686,380.0
nofold/s40_off,207,ac,move_to(?target=ac_switch_0),244.5,0.383545,0.0611,380.0
nofold/s40_off,207,d(item_5),move_to(?target=item_5),15.5,0.383545,0.3529,380.0
nofold/s40_off,207,d(item_6),move_to(?target=item_6),0.2,0.383545,0.3821,380.0
nofold/s40_off,207,d(item_7),move_to(?target=item_7),130.8,0.383545,0.1628,380.0
nofold/s40_off,208,ac,move_to(?target=ac_switch_0),244.5,0.38626,0.0615,380.0
nofold/s40_off,208,d(item_5),move_to(?target=item_5),15.5,0.38626,0.3554,380.0
nofold/s40_off,208,d(item_6),move_to(?target=item_6),0.2,0.38626,0.3848,380.0
nofold/s40_off,208,d(item_7),move_to(?target=item_7),136.3,0.38626,0.1569,380.0
nofold/s40_off,209,ac,move_to(?target=ac_switch_0),244.5,0.389033,0.0619,380.0
nofold/s40_off,209,d(item_5),move_to(?target=item_5),15.5,0.389033,0.3579,380.0
nofold/s40_off,209,d(item_6),move_to(?target=item_6),0.2,0.389033,0.3875,380.0
nofold/s40_off,209,d(item_7),move_to(?target=item_7),142.1,0.389033,0.1509,380.0
nofold/s40_off,210,ac,move_to(?target=ac_switch_0),283.9,0.463941,0.0511,400.0
nofold/s40_off,210,d(item_5),move_to(?target=item_5),36.0,0.463941,0.3801,400.0
nofold/s40_off,210,d(item_6),move_to(?target=item_6),28.5,0.463941,0.3972,400.0
nofold/s40_off,210,d(item_7),move_to(?target=item_7),188.1,0.463941,0.1224,400.0
nofold/s40_off,211,ac,move_to(?target=ac_switch_0),323.4,0.557535,0.0421,420.0
nofold/s40_off,211,d(item_5),move_to(?target=item_5),57.2,0.557535,0.401,420.0
nofold/s40_off,211,d(item_6),move_to(?target=item_6),57.3,0.557535,0.4009,420.0
nofold/s40_off,211,d(item_7),move_to(?target=item_7),234.3,0.557535,0.0974,420.0
nofold/s40_off,212,ac,move_to(?target=ac_switch_0),362.9,0.674863,0.0348,440.0
nofold/s40_off,212,d(item_5),move_to(?target=item_5),79.0,0.674863,0.42,440.0
nofold/s40_off,212,d(item_6),move_to(?target=item_6),86.6,0.674863,0.3985,440.0
nofold/s40_off,212,d(item_7),move_to(?target=item_7),280.9,0.674863,0.0765,440.0
nofold/s40_off,213,ac,move_to(?target=ac_switch_0),402.5,0.822406,0.0288,460.0
nofold/s40_off,213,d(item_5),move_to(?target=item_5),101.5,0.822406,0.4363,460.0
nofold/s40_off,213,d(item_6),move_to(?target=item_6),116.4,0.822406,0.3902,460.0
nofold/s40_off,213,d(item_7),move_to(?target=item_7),327.7,0.822406,0.0597,460.0
nofold/s40_off,214,ac,move_to(?target=ac_switch_0),442.1,1.008072,0.0239,480.0
nofold/s40_off,214,d(item_5),move_to(?target=item_5),124.5,1.008072,0.4494,480.0
nofold/s40_off,214,d(item_6),move_to(?target=item_6),146.6,1.008072,0.3769,480.0
nofold/s40_off,214,d(item_7),move_to(?target=item_7),374.7,1.008072,0.0463,480.0
nofold/s40_off,215,ac,move_to(?target=ac_switch_0),481.6,1.241023,0.0199,500.0
nofold/s40_off,215,d(item_5),move_to(?target=item_5),148.1,1.241023,0.4584,500.0
nofold/s40_off,215,d(item_6),move_to(?target=item_6),177.3,1.241023,0.3591,500.0
nofold/s40_off,215,d(item_7),move_to(?target=item_7),421.8,1.241023,0.0359,500.0
nofold/s40_off,216,ac,move_to(?target=ac_switch_0),521.2,1.531227,0.0165,520.0
nofold/s40_off,216,d(item_5),move_to(?target=item_5),172.3,1.531227,0.4624,520.0
nofold/s40_off,216,d(item_6),move_to(?target=item_6),208.5,1.531227,0.3377,520.0
nofold/s40_off,216,d(item_7),move_to(?target=item_7),469.2,1.531227,0.0278,520.0
nofold/s40_off,217,ac,move_to(?target=ac_switch_0),560.9,1.888563,0.0138,540.0
nofold/s40_off,217,d(item_5),move_to(?target=item_5),197.1,1.888563,0.4603,540.0
nofold/s40_off,217,d(item_6),move_to(?target=item_6),240.0,1.888563,0.3133,540.0
nofold/s40_off,217,d(item_7),move_to(?target=item_7),516.6,1.888563,0.0214,540.0
nofold/s40_off,218,ac,move_to(?target=ac_switch_0),600.5,2.321338,0.0114,560.0
nofold/s40_off,218,d(item_5),move_to(?target=item_5),222.5,2.321338,0.4514,560.0
nofold/s40_off,218,d(item_6),move_to(?target=item_6),271.9,2.321338,0.2864,560.0
nofold/s40_off,218,d(item_7),move_to(?target=item_7),564.1,2.321338,0.0164,560.0
nofold/s40_off,219,ac,move_to(?target=ac_switch_0),640.1,2.83415,0.0094,580.0
nofold/s40_off,219,d(item_5),move_to(?target=item_5),248.4,2.83415,0.435,580.0
nofold/s40_off,219,d(item_6),move_to(?target=item_6),304.1,2.83415,0.2577,580.0
nofold/s40_off,219,d(item_7),move_to(?target=item_7),611.6,2.83415,0.0125,580.0
nofold/s40_off,220,ac,move_to(?target=ac_switch_0),679.8,3.425378,0.0076,600.0
nofold/s40_off,220,d(item_5),move_to(?target=item_5),274.9,3.425378,0.4108,600.0
nofold/s40_off,220,d(item_6),move_to(?target=item_6),336.7,3.425378,0.2277,600.0
nofold/s40_off,220,d(item_7),move_to(?target=item_7),659.1,3.425378,0.0094,600.0
nofold/s40_off,221,ac,move_to(?target=ac_switch_0),719.5,4.08493,0.0061,620.0
nofold/s40_off,221,d(item_5),move_to(?target=item_5),301.9,4.08493,0.3795,620.0
nofold/s40_off,221,d(item_6),move_to(?target=item_6),369.7,4.08493,0.1972,620.0
nofold/s40_off,221,d(item_7),move_to(?target=item_7),706.6,4.08493,0.0069,620.0
nofold/s40_off,222,ac,move_to(?target=ac_switch_0),759.2,4.7933,0.0048,640.0
nofold/s40_off,222,d(item_5),move_to(?target=item_5),329.4,4.7933,0.3421,640.0
nofold/s40_off,222,d(item_6),move_to(?target=item_6),402.9,4.7933,0.1671,640.0
nofold/s40_off,222,d(item_7),move_to(?target=item_7),754.0,4.7933,0.0051,640.0
nofold/s40_off,223,ac,move_to(?target=ac_switch_0),798.9,5.522879,0.0037,660.0
nofold/s40_off,223,d(item_5),move_to(?target=item_5),357.3,5.522879,0.3006,660.0
nofold/s40_off,223,d(item_6),move_to(?target=item_6),436.4,5.522879,0.1384,660.0
nofold/s40_off,223,d(item_7),move_to(?target=item_7),801.3,5.522879,0.0036,660.0
nofold/s40_off,224,ac,move_to(?target=ac_switch_0),838.6,6.24177,0.0028,680.0
nofold/s40_off,224,d(item_5),move_to(?target=item_5),385.8,6.24177,0.2573,680.0
nofold/s40_off,224,d(item_6),move_to(?target=item_6),470.2,6.24177,0.1119,680.0
nofold/s40_off,224,d(item_7),move_to(?target=item_7),848.6,6.24177,0.0026,680.0
nofold/s40_off,225,ac,move_to(?target=ac_switch_0),878.3,6.919173,0.0021,700.0
nofold/s40_off,225,d(item_5),move_to(?target=item_5),414.7,6.919173,0.2148,700.0
nofold/s40_off,225,d(item_6),move_to(?target=item_6),504.3,6.919173,0.0885,700.0
nofold/s40_off,225,d(item_7),move_to(?target=item_7),895.6,6.919173,0.0018,700.0
nofold/s40_off,226,ac,move_to(?target=ac_switch_0),918.1,7.530514,0.0015,720.0
nofold/s40_off,226,d(item_5),move_to(?target=item_5),444.0,7.530514,0.175,720.0
nofold/s40_off,226,d(item_6),move_to(?target=item_6),538.6,7.530514,0.0685,720.0
nofold/s40_off,226,d(item_7),move_to(?target=item_7),942.6,7.530514,0.0012,720.0
nofold/s40_off,227,ac,move_to(?target=ac_switch_0),918.1,7.531163,0.0015,720.0
nofold/s40_off,227,d(item_5),move_to(?target=item_5),444.0,7.531163,0.175,720.0
nofold/s40_off,227,d(item_6),move_to(?target=item_6),538.6,7.531163,0.0685,720.0
nofold/s40_off,227,d(item_7),move_to(?target=item_7),949.9,7.531163,0.0011,720.0
nofold/s40_off,228,ac,move_to(?target=ac_switch_0),918.1,7.531763,0.0015,720.0
nofold/s40_off,228,d(item_5),move_to(?target=item_5),444.0,7.531763,0.175,720.0
nofold/s40_off,228,d(item_6),move_to(?target=item_6),538.6,7.531763,0.0685,720.0
nofold/s40_off,228,d(item_7),move_to(?target=item_7),957.2,7.531763,0.001,720.0
nofold/s40_off,229,ac,move_to(?target=ac_switch_0),918.1,7.532317,0.0015,720.0
nofold/s40_off,229,d(item_5),move_to(?target=item_5),444.0,7.532317,0.175,720.0
nofold/s40_off,229,d(item_6),move_to(?target=item_6),538.6,7.532317,0.0685,720.0
nofold/s40_off,229,d(item_7),move_to(?target=item_7),964.5,7.532317,0.001,720.0
nofold/s40_off,230,ac,move_to(?target=ac_switch_0),918.1,7.532826,0.0015,720.0
nofold/s40_off,230,d(item_5),move_to(?target=item_5),444.0,7.532826,0.175,720.0
nofold/s40_off,230,d(item_6),move_to(?target=item_6),538.6,7.532826,0.0685,720.0
nofold/s40_off,230,d(item_7),move_to(?target=item_7),971.7,7.532826,0.001,720.0
nofold/s40_off,231,ac,move_to(?target=ac_switch_0),926.2,7.547442,0.0014,740.0
nofold/s40_off,231,d(item_5),move_to(?target=item_5),445.0,7.547442,0.1737,740.0
nofold/s40_off,231,d(item_6),move_to(?target=item_6),538.6,7.547442,0.0686,740.0
nofold/s40_off,231,d(item_7),move_to(?target=item_7),989.9,7.547442,0.001,740.0
nofold/s40_off,232,ac,move_to(?target=ac_switch_0),934.5,7.562507,0.0013,760.0
nofold/s40_off,232,d(item_5),move_to(?target=item_5),446.0,7.562507,0.1722,760.0
nofold/s40_off,232,d(item_6),move_to(?target=item_6),538.6,7.562507,0.0687,760.0
nofold/s40_off,232,d(item_7),move_to(?target=item_7),1009.1,7.562507,0.001,760.0
nofold/s40_off,233,ac,move_to(?target=ac_switch_0),943.1,7.578075,0.0012,780.0
nofold/s40_off,233,d(item_5),move_to(?target=item_5),447.1,7.578075,0.1708,780.0
nofold/s40_off,233,d(item_6),move_to(?target=item_6),538.6,7.578075,0.0689,780.0
nofold/s40_off,233,d(item_7),move_to(?target=item_7),1029.2,7.578075,0.001,780.0
nofold/s40_off,234,ac,move_to(?target=ac_switch_0),951.9,7.594208,0.0011,800.0
nofold/s40_off,234,d(item_5),move_to(?target=item_5),448.2,7.594208,0.1692,800.0
nofold/s40_off,234,d(item_6),move_to(?target=item_6),538.6,7.594208,0.069,800.0
nofold/s40_off,234,d(item_7),move_to(?target=item_7),1050.2,7.594208,0.001,800.0
nofold/s40_off,235,ac,move_to(?target=ac_switch_0),961.1,7.610971,0.001,820.0
nofold/s40_off,235,d(item_5),move_to(?target=item_5),449.5,7.610971,0.1675,820.0
nofold/s40_off,235,d(item_6),move_to(?target=item_6),538.6,7.610971,0.0692,820.0
nofold/s40_off,235,d(item_7),move_to(?target=item_7),1072.3,7.610971,0.001,820.0
nofold/s40_off,236,ac,move_to(?target=ac_switch_0),970.4,7.628436,0.001,840.0
nofold/s40_off,236,d(item_5),move_to(?target=item_5),450.8,7.628436,0.1658,840.0
nofold/s40_off,236,d(item_6),move_to(?target=item_6),538.6,7.628436,0.0693,840.0
nofold/s40_off,236,d(item_7),move_to(?target=item_7),1095.3,7.628436,0.001,840.0
nofold/s40_off,237,ac,move_to(?target=ac_switch_0),980.1,7.646681,0.001,860.0
nofold/s40_off,237,d(item_5),move_to(?target=item_5),452.1,7.646681,0.1639,860.0
nofold/s40_off,237,d(item_6),move_to(?target=item_6),538.6,7.646681,0.0695,860.0
nofold/s40_off,237,d(item_7),move_to(?target=item_7),1119.2,7.646681,0.001,860.0
nofold/s40_off,238,ac,move_to(?target=ac_switch_0),990.1,7.665791,0.001,880.0
nofold/s40_off,238,d(item_5),move_to(?target=item_5),453.6,7.665791,0.1619,880.0
nofold/s40_off,238,d(item_6),move_to(?target=item_6),538.6,7.665791,0.0696,880.0
nofold/s40_off,238,d(item_7),move_to(?target=item_7),1144.1,7.665791,0.001,880.0
nofold/s40_off,239,ac,move_to(?target=ac_switch_0),1000.3,7.685858,0.001,900.0
nofold/s40_off,239,d(item_5),move_to(?target=item_5),455.2,7.685858,0.1598,900.0
nofold/s40_off,239,d(item_6),move_to(?target=item_6),538.6,7.685858,0.0698,900.0
nofold/s40_off,239,d(item_7),move_to(?target=item_7),1170.0,7.685858,0.001,900.0
nofold/s40_off,240,ac,move_to(?target=ac_switch_0),1010.9,7.70698,0.001,920.0
nofold/s40_off,240,d(item_5),move_to(?target=item_5),456.8,7.70698,0.1576,920.0
nofold/s40_off,240,d(item_6),move_to(?target=item_6),538.6,7.70698,0.07,920.0
nofold/s40_off,240,d(item_7),move_to(?target=item_7),1196.7,7.70698,0.001,920.0
nofold/s40_off,241,ac,move_to(?target=ac_switch_0),1021.8,7.729263,0.001,940.0
nofold/s40_off,241,d(item_5),move_to(?target=item_5),458.6,7.729263,0.1553,940.0
nofold/s40_off,241,d(item_6),move_to(?target=item_6),538.6,7.729263,0.0702,940.0
nofold/s40_off,241,d(item_7),move_to(?target=item_7),1224.3,7.729263,0.001,940.0
nofold/s40_off,242,ac,move_to(?target=ac_switch_0),1033.0,7.752778,0.001,960.0
nofold/s40_off,242,d(item_5),move_to(?target=item_5),460.6,7.752778,0.1528,960.0
nofold/s40_off,242,d(item_6),move_to(?target=item_6),538.6,7.752778,0.0704,960.0
nofold/s40_off,242,d(item_7),move_to(?target=item_7),1243.1,7.752778,0.001,960.0
nofold/s40_off,243,ac,move_to(?target=ac_switch_0),1044.6,7.778108,0.001,980.0
nofold/s40_off,243,d(item_5),move_to(?target=item_5),462.7,7.778108,0.1501,980.0
nofold/s40_off,243,d(item_6),move_to(?target=item_6),538.6,7.778108,0.0706,980.0
nofold/s40_off,244,ac,move_to(?target=ac_switch_0),1056.4,7.804517,0.001,1000.0
nofold/s40_off,244,d(item_5),move_to(?target=item_5),464.9,7.804517,0.1473,1000.0
nofold/s40_off,244,d(item_6),move_to(?target=item_6),538.6,7.804517,0.0708,1000.0
nofold/s40_off,245,ac,move_to(?target=ac_switch_0),1068.7,7.832622,0.001,1020.0
nofold/s40_off,245,d(item_5),move_to(?target=item_5),467.4,7.832622,0.1443,1020.0
nofold/s40_off,245,d(item_6),move_to(?target=item_6),538.6,7.832622,0.0711,1020.0
nofold/s40_off,246,ac,move_to(?target=ac_switch_0),1081.3,7.862573,0.001,1040.0
nofold/s40_off,246,d(item_5),move_to(?target=item_5),470.0,7.862573,0.1411,1040.0
nofold/s40_off,246,d(item_6),move_to(?target=item_6),538.6,7.862573,0.0714,1040.0
nofold/s40_off,247,ac,move_to(?target=ac_switch_0),1094.3,7.894533,0.001,1060.0
nofold/s40_off,247,d(item_5),move_to(?target=item_5),472.9,7.894533,0.1376,1060.0
nofold/s40_off,247,d(item_6),move_to(?target=item_6),538.6,7.894533,0.0717,1060.0
nofold/s40_off,248,ac,move_to(?target=ac_switch_0),1107.6,7.928674,0.001,1080.0
nofold/s40_off,248,d(item_5),move_to(?target=item_5),476.1,7.928674,0.1339,1080.0
nofold/s40_off,248,d(item_6),move_to(?target=item_6),538.6,7.928674,0.072,1080.0
nofold/s40_off,249,ac,move_to(?target=ac_switch_0),1121.4,7.965177,0.001,1100.0
nofold/s40_off,249,d(item_5),move_to(?target=item_5),479.5,7.965177,0.13,1100.0
nofold/s40_off,249,d(item_6),move_to(?target=item_6),538.6,7.965177,0.0723,1100.0
nofold/s40_off,250,ac,move_to(?target=ac_switch_0),1135.5,8.004232,0.001,1120.0
nofold/s40_off,250,d(item_5),move_to(?target=item_5),483.4,8.004232,0.1258,1120.0
nofold/s40_off,250,d(item_6),move_to(?target=item_6),538.6,8.004232,0.0726,1120.0
